score,content,case folding,remove punctuation,tokenizing,stopword,normalized
5,Tambahin untuk pantau smua bis akap akdp min,tambahin untuk pantau smua bis akap akdp min,tambahin untuk pantau smua  akap akdp ,"['tambahin', 'untuk', 'pantau', 'smua', 'akap', 'akdp']","['tambahin', 'pantau', 'smua', 'akap', 'akdp']","['tambahin', 'pantau', 'semua', 'akap', 'akdp']"
5,Kok gak bisa masuk ya,kok gak bisa masuk ya,  bisa masuk ,"['bisa', 'masuk']",['masuk'],['masuk']
5,Terimakasih Kemenhub untuk mudik gratis,terimakasih kemenhub untuk mudik gratis,terimakasih kemenhub untuk mudik gratis,"['terimakasih', 'kemenhub', 'untuk', 'mudik', 'gratis']","['terimakasih', 'kemenhub', 'mudik', 'gratis']","['terima', 'kasih', 'kemenhub', 'pulang', 'kampung', 'gratis']"
5,Terimakasih mudik gratisnya,terimakasih mudik gratisnya,terimakasih mudik gratisnya,"['terimakasih', 'mudik', 'gratisnya']","['terimakasih', 'mudik', 'gratisnya']","['terima', 'kasih', 'pulang', 'kampung', 'gratisnya']"
5,sangat membantu sekali,sangat membantu sekali,sangat membantu sekali,"['sangat', 'membantu', 'sekali']",['membantu'],['membantu']
5,"terimakasih Mitra darat,,semoga semakin jaya dan sukses","terimakasih mitra darat,,semoga semakin jaya dan sukses",terimakasih mitra daratsemoga semakin jaya  sukses,"['terimakasih', 'mitra', 'daratsemoga', 'semakin', 'jaya', 'sukses']","['terimakasih', 'mitra', 'daratsemoga', 'jaya', 'sukses']","['terima', 'kasih', 'mitra', 'daratsemoga', 'jaya', 'sukses']"
5,terima kasih .semoga lolos verifikasi Aamiin,terima kasih .semoga lolos verifikasi aamiin,terima kasih semoga lolos verifikasi aamiin,"['terima', 'kasih', 'semoga', 'lolos', 'verifikasi', 'aamiin']","['terima', 'kasih', 'semoga', 'lolos', 'verifikasi', 'aamiin']","['terima', 'kasih', 'semoga', 'lolos', 'verifikasi', 'amin']"
5,"Sangat membantu, good","sangat membantu, good",sangat membantu good,"['sangat', 'membantu', 'good']","['membantu', 'good']","['membantu', 'bagus']"
5,eror belum ada tanggepan dri jam 1 nungguin,eror belum ada tanggepan dri jam 1 nungguin,eror belum  tanggepan   nungguin,"['eror', 'belum', 'tanggepan', 'nungguin']","['eror', 'tanggepan', 'nungguin']","['bermasalah', 'tanggepan', 'nungguin']"
5,Mantap semoga lancar,mantap semoga lancar,mantap semoga lancar,"['mantap', 'semoga', 'lancar']","['mantap', 'semoga', 'lancar']","['bagus', 'semoga', 'lancar']"
5,Ada gangguan terus,ada gangguan terus, gangguan terus,"['gangguan', 'terus']",['gangguan'],['gangguan']
5,Aplikasi yang bagus,aplikasi yang bagus,aplikasi yang bagus,"['aplikasi', 'yang', 'bagus']","['aplikasi', 'bagus']","['aplikasi', 'bagus']"
5,"Bagus, pelayan terbaik","bagus, pelayan terbaik",bagus pelayan terbaik,"['bagus', 'pelayan', 'terbaik']","['bagus', 'pelayan', 'terbaik']","['bagus', 'pelayan', 'terbaik']"
5,sangat bagus dan membantu,sangat bagus dan membantu,sangat bagus  membantu,"['sangat', 'bagus', 'membantu']","['bagus', 'membantu']","['bagus', 'membantu']"
5,Sangat membantu pemudik gratis,sangat membantu pemudik gratis,sangat membantu pemudik gratis,"['sangat', 'membantu', 'pemudik', 'gratis']","['membantu', 'pemudik', 'gratis']","['membantu', 'pemudik', 'gratis']"
5,lumayan jelas utk Semanggi Suroboyo,lumayan jelas utk semanggi suroboyo,lumayan jelas  semanggi suroboyo,"['lumayan', 'jelas', 'semanggi', 'suroboyo']","['lumayan', 'semanggi', 'suroboyo']","['cukup', 'baik', 'semanggi', 'suroboyo']"
5,"Terimakasih, sangat membantu","terimakasih, sangat membantu",terimakasih sangat membantu,"['terimakasih', 'sangat', 'membantu']","['terimakasih', 'membantu']","['terima', 'kasih', 'membantu']"
5,sangat rekomendasi sekali,sangat rekomendasi sekali,sangat rekomendasi sekali,"['sangat', 'rekomendasi', 'sekali']",['rekomendasi'],['rekomendasi']
5,sangat membantu.. terimakasih,sangat membantu.. terimakasih,sangat membantu terimakasih,"['sangat', 'membantu', 'terimakasih']","['membantu', 'terimakasih']","['membantu', 'terima', 'kasih']"
5,"sering2 lihat dan baca review para pengguna, serta segera ditindak lanjuti","sering2 lihat dan baca review para pengguna, serta segera ditindak lanjuti",sering lihat  baca review para pengguna serta segera ditindak lanjuti,"['sering', 'lihat', 'baca', 'review', 'para', 'pengguna', 'serta', 'segera', 'ditindak', 'lanjuti']","['lihat', 'baca', 'review', 'pengguna', 'ditindak', 'lanjuti']","['lihat', 'membaca', 'review', 'pengguna', 'ditindak', 'lanjuti']"
5,Terima kasih kemenhub udah nyekenggarain mudik gratiss,terima kasih kemenhub udah nyekenggarain mudik gratiss,terima kasih kemenhub udah nyekenggarain mudik gratiss,"['terima', 'kasih', 'kemenhub', 'udah', 'nyekenggarain', 'mudik', 'gratiss']","['terima', 'kasih', 'kemenhub', 'udah', 'nyekenggarain', 'mudik', 'gratiss']","['terima', 'kasih', 'kemenhub', 'sudah', 'nyekenggarain', 'pulang', 'kampung', 'gratiss']"
5,Aplikasinya susah digunakan.,aplikasinya susah digunakan.,aplikasinya susah digunakan,"['aplikasinya', 'susah', 'digunakan']","['aplikasinya', 'susah']","['aplikasi', 'nya', 'sulit']"
5,MitraDarat kawan tepat transportasi,mitradarat kawan tepat transportasi,mitradarat kawan tepat transportasi,"['mitradarat', 'kawan', 'tepat', 'transportasi']","['mitradarat', 'kawan', 'transportasi']","['mitradarat', 'kawan', 'transportasi']"
5,sangat membantu masyarakat dengan ada nya mudik grastis,sangat membantu masyarakat dengan ada nya mudik grastis,sangat membantu masyarakat dengan   mudik grastis,"['sangat', 'membantu', 'masyarakat', 'dengan', 'mudik', 'grastis']","['membantu', 'masyarakat', 'mudik', 'grastis']","['membantu', 'masyarakat', 'pulang', 'kampung', 'grastis']"
5,Mudah2an dapet mudik gratis,mudah2an dapet mudik gratis,mudahan dapet mudik gratis,"['mudahan', 'dapet', 'mudik', 'gratis']","['mudahan', 'dapet', 'mudik', 'gratis']","['mudahan', 'dapatenggak', ':', 'tidak', 'pulang', 'kampung', 'gratis']"
5,mantap jiwa mempesona,mantap jiwa mempesona,mantap jiwa mempesona,"['mantap', 'jiwa', 'mempesona']","['mantap', 'jiwa', 'mempesona']","['bagus', 'jiwa', 'mempesona']"
5,Info pergerakan unit akurat. 👍,info pergerakan unit akurat. 👍,info pergerakan unit akurat,"['info', 'pergerakan', 'unit', 'akurat']","['info', 'pergerakan', 'unit', 'akurat']","['informasi', 'pergerakan', 'unit', 'akurat']"
5,Terimakasih kerja pemerintah membantu rakyat terbukti,terimakasih kerja pemerintah membantu rakyat terbukti,terimakasih kerja pemerintah membantu rakyat terbukti,"['terimakasih', 'kerja', 'pemerintah', 'membantu', 'rakyat', 'terbukti']","['terimakasih', 'kerja', 'pemerintah', 'membantu', 'rakyat', 'terbukti']","['terima', 'kasih', 'kerja', 'pemerintah', 'membantu', 'rakyat', 'terbukti']"
5,mantab aplikasi nya,mantab aplikasi nya,mantab aplikasi ,"['mantab', 'aplikasi']","['mantab', 'aplikasi']","['keren', 'aplikasi']"
5,bagus sangat bermanfaat,bagus sangat bermanfaat,bagus sangat bermanfaat,"['bagus', 'sangat', 'bermanfaat']","['bagus', 'bermanfaat']","['bagus', 'bermanfaat']"
5,Sangat meringankan beban masyarakat,sangat meringankan beban masyarakat,sangat meringankan beban masyarakat,"['sangat', 'meringankan', 'beban', 'masyarakat']","['meringankan', 'beban', 'masyarakat']","['meringankan', 'beban', 'masyarakat']"
5,"Alhamdulillah, akhirnya dapat,.","alhamdulillah, akhirnya dapat,.",alhamdulillah akhirnya dapat,"['alhamdulillah', 'akhirnya', 'dapat']",['alhamdulillah'],['alhamdulillah']
5,Terimakasih sangat membantu,terimakasih sangat membantu,terimakasih sangat membantu,"['terimakasih', 'sangat', 'membantu']","['terimakasih', 'membantu']","['terima', 'kasih', 'membantu']"
5,Semoga dapat tiket mudik gratis..,semoga dapat tiket mudik gratis..,semoga dapat tiket mudik gratis,"['semoga', 'dapat', 'tiket', 'mudik', 'gratis']","['semoga', 'tiket', 'mudik', 'gratis']","['semoga', 'tiket', 'pulang', 'kampung', 'gratis']"
5,Terimakasih banyak mitra darat,terimakasih banyak mitra darat,terimakasih banyak mitra darat,"['terimakasih', 'banyak', 'mitra', 'darat']","['terimakasih', 'mitra', 'darat']","['terima', 'kasih', 'mitra', 'darat']"
5,Aplikasi sangat membantu,aplikasi sangat membantu,aplikasi sangat membantu,"['aplikasi', 'sangat', 'membantu']","['aplikasi', 'membantu']","['aplikasi', 'membantu']"
5,Mohon bimbingannya jika ada kendala,mohon bimbingannya jika ada kendala,mohon bimbingannya jika  kendala,"['mohon', 'bimbingannya', 'jika', 'kendala']","['mohon', 'bimbingannya', 'kendala']","['mohon', 'bimbingannya', 'masalah']"
5,Bismillahirrahmanirrahim semoga bermanfaat dan bisa membantu Anda,bismillahirrahmanirrahim semoga bermanfaat dan bisa membantu anda,bismillahirrahmanirrahim semoga bermanfaat  bisa membantu anda,"['bismillahirrahmanirrahim', 'semoga', 'bermanfaat', 'bisa', 'membantu', 'anda']","['bismillahirrahmanirrahim', 'semoga', 'bermanfaat', 'membantu']","['bismillahirrahmanirrahim', 'semoga', 'bermanfaat', 'membantu']"
5,Semoga bermanfaat,semoga bermanfaat,semoga bermanfaat,"['semoga', 'bermanfaat']","['semoga', 'bermanfaat']","['semoga', 'bermanfaat']"
5,Semoga mudik tahun ini lancar,semoga mudik tahun ini lancar,semoga mudik tahun  lancar,"['semoga', 'mudik', 'tahun', 'lancar']","['semoga', 'mudik', 'lancar']","['semoga', 'pulang', 'kampung', 'lancar']"
5,Tiket gratis oke mah,tiket gratis oke mah,tiket gratis  ,"['tiket', 'gratis']","['tiket', 'gratis']","['tiket', 'gratis']"
5,Bagus. Semoga tttap lncar,bagus. semoga tttap lncar,bagus semoga tttap lncar,"['bagus', 'semoga', 'tttap', 'lncar']","['bagus', 'semoga', 'tttap', 'lncar']","['bagus', 'semoga', 'tttap', 'lncar']"
5,Mudik gratis lebaran 2024 kapan dibuka ?,mudik gratis lebaran 2024 kapan dibuka ?,mudik gratis lebaran kapan dibuka,"['mudik', 'gratis', 'lebaran', 'kapan', 'dibuka']","['mudik', 'gratis', 'lebaran', 'dibuka']","['pulang', 'kampung', 'gratis', 'lebaran', 'dibuka']"
5,bissmillah dapet tiket gratis,bissmillah dapet tiket gratis,bissmillah dapet tiket gratis,"['bissmillah', 'dapet', 'tiket', 'gratis']","['bissmillah', 'dapet', 'tiket', 'gratis']","['bissmillah', 'dapatenggak', ':', 'tidak', 'tiket', 'gratis']"
5,sangat memuaskan,sangat memuaskan,sangat memuaskan,"['sangat', 'memuaskan']",['memuaskan'],['memuaskan']
5,"Min, knp belum ada menu mudik gratis?","min, knp belum ada menu mudik gratis?",  belum  menu mudik gratis,"['belum', 'menu', 'mudik', 'gratis']","['menu', 'mudik', 'gratis']","['menu', 'pulang', 'kampung', 'gratis']"
5,saya suka sama Mitra Darat,saya suka sama mitra darat,saya suka sama mitra darat,"['saya', 'suka', 'sama', 'mitra', 'darat']","['suka', 'mitra', 'darat']","['suka', 'mitra', 'darat']"
5,sangat membantu sekali mksh,sangat membantu sekali mksh,sangat membantu sekali mksh,"['sangat', 'membantu', 'sekali', 'mksh']","['membantu', 'mksh']","['membantu', 'terima', 'kasih']"
5,"Maaf ka..mau bertannya ad brp bis arus balik dr banyumas ke depok jatijajar,mohon infonya ka","maaf ka..mau bertannya ad brp bis arus balik dr banyumas ke depok jatijajar,mohon infonya ka",maaf kamau bertannya    arus balik  banyumas  depok jatijajarmohon infonya ,"['maaf', 'kamau', 'bertannya', 'arus', 'balik', 'banyumas', 'depok', 'jatijajarmohon', 'infonya']","['maaf', 'kamau', 'bertannya', 'arus', 'banyumas', 'depok', 'jatijajarmohon', 'infonya']","['maaf', 'kamau', 'bertannya', 'arus', 'banyumas', 'depok', 'jatijajarmohon', 'informasi', 'nya']"
5,Aplikasi yg sangat membantu,aplikasi yg sangat membantu,aplikasi  sangat membantu,"['aplikasi', 'sangat', 'membantu']","['aplikasi', 'membantu']","['aplikasi', 'membantu']"
5,Download aplikasi ini karna mau daftar mudik gratis semoga dpt kuotanya amiin,download aplikasi ini karna mau daftar mudik gratis semoga dpt kuotanya amiin,download aplikasi  karna  daftar mudik gratis semoga  kuotanya amiin,"['download', 'aplikasi', 'karna', 'daftar', 'mudik', 'gratis', 'semoga', 'kuotanya', 'amiin']","['download', 'aplikasi', 'karna', 'daftar', 'mudik', 'gratis', 'semoga', 'kuotanya', 'amiin']","['unduh', 'aplikasi', 'karena', 'daftar', 'pulang', 'kampung', 'gratis', 'semoga', 'kuotanya', 'amiin']"
5,sangat membatu sekali 👍,sangat membatu sekali 👍,sangat membatu sekali,"['sangat', 'membatu', 'sekali']",['membatu'],['membatu']
5,Dicoba dulu yah,dicoba dulu yah,dicoba dulu ,"['dicoba', 'dulu']",['dicoba'],['dicoba']
5,Goblock aplikasi bnyakan calo dan udah di retas atau bahkan orang dishub sendiri udah bermain danvuk,goblock aplikasi bnyakan calo dan udah di retas atau bahkan orang dishub sendiri udah bermain danvuk,goblock aplikasi bnyakan calo  udah  retas atau bahkan orang dishub sendiri udah bermain danvuk,"['goblock', 'aplikasi', 'bnyakan', 'calo', 'udah', 'retas', 'atau', 'bahkan', 'orang', 'dishub', 'sendiri', 'udah', 'bermain', 'danvuk']","['goblock', 'aplikasi', 'bnyakan', 'calo', 'udah', 'retas', 'orang', 'dishub', 'udah', 'bermain', 'danvuk']","['goblock', 'aplikasi', 'bnyakan', 'calo', 'sudah', 'retas', 'orang', 'dishub', 'sudah', 'bermain', 'danvuk']"
5,"Dunia sementara,akhirat selamanya.","dunia sementara,akhirat selamanya.",dunia sementaraakhirat selamanya,"['dunia', 'sementaraakhirat', 'selamanya']","['dunia', 'sementaraakhirat']","['dunia', 'sementaraakhirat']"
5,aplikasinya keren,aplikasinya keren,aplikasinya keren,"['aplikasinya', 'keren']","['aplikasinya', 'keren']","['aplikasi', 'nya', 'keren']"
5,Semoga bisa membantu orang2 perantauan seperti saya,semoga bisa membantu orang2 perantauan seperti saya,semoga bisa membantu orang perantauan seperti saya,"['semoga', 'bisa', 'membantu', 'orang', 'perantauan', 'seperti', 'saya']","['semoga', 'membantu', 'orang', 'perantauan']","['semoga', 'membantu', 'orang', 'perantauan']"
5,sangat memuaskan,sangat memuaskan,sangat memuaskan,"['sangat', 'memuaskan']",['memuaskan'],['memuaskan']
5,"Min terakhir tgl berapa acara mudiknya,,kiranya tgl 20 msh ada ngga ?","min terakhir tgl berapa acara mudiknya,,kiranya tgl 20 msh ada ngga ?", terakhir  berapa acara mudiknyakiranya    ngga,"['terakhir', 'berapa', 'acara', 'mudiknyakiranya', 'ngga']","['acara', 'mudiknyakiranya', 'ngga']","['acara', 'mudiknyakiranya', 'tidak']"
5,mudah dipakai,mudah dipakai,mudah dipakai,"['mudah', 'dipakai']","['mudah', 'dipakai']","['mudah', 'dipakai']"
5,Pak minta tlong ditambah unit nya untuk rute mall Panakukang - ke pelabuhan galesong 🙏 Karna rata2 pekerja baru keluar kantor jam begini .,pak minta tlong ditambah unit nya untuk rute mall panakukang - ke pelabuhan galesong 🙏 karna rata2 pekerja baru keluar kantor jam begini ., minta tlong ditambah unit  untuk rute mall panakukang  pelabuhan galesong karna rata pekerja baru keluar kantor  begini,"['minta', 'tlong', 'ditambah', 'unit', 'untuk', 'rute', 'mall', 'panakukang', 'pelabuhan', 'galesong', 'karna', 'rata', 'pekerja', 'baru', 'keluar', 'kantor', 'begini']","['tlong', 'ditambah', 'unit', 'rute', 'mall', 'panakukang', 'pelabuhan', 'galesong', 'karna', 'pekerja', 'kantor']","['tolong', 'dilengkapi', 'unit', 'rute', 'mall', 'panakukang', 'pelabuhan', 'galesong', 'karena', 'pekerja', 'kantor']"
5,mitra darat menjadi mitra semua rakyat indonesia,mitra darat menjadi mitra semua rakyat indonesia,mitra darat menjadi mitra semua rakyat indonesia,"['mitra', 'darat', 'menjadi', 'mitra', 'semua', 'rakyat', 'indonesia']","['mitra', 'darat', 'mitra', 'rakyat', 'indonesia']","['mitra', 'darat', 'mitra', 'rakyat', 'indonesia']"
5,Sangat membantu,sangat membantu,sangat membantu,"['sangat', 'membantu']",['membantu'],['membantu']
5,LUAR BIASAA APLIKASINYA SANGAT2 MEMBANTU,luar biasaa aplikasinya sangat2 membantu,luar biasaa aplikasinya sangat membantu,"['luar', 'biasaa', 'aplikasinya', 'sangat', 'membantu']","['biasaa', 'aplikasinya', 'membantu']","['biasaa', 'aplikasi', 'nya', 'membantu']"
5,terimakasih mitra darat Dishub,terimakasih mitra darat dishub,terimakasih mitra darat dishub,"['terimakasih', 'mitra', 'darat', 'dishub']","['terimakasih', 'mitra', 'darat', 'dishub']","['terima', 'kasih', 'mitra', 'darat', 'dishub']"
5,Tingkatkan lagi Yang sudah baik ini.,tingkatkan lagi yang sudah baik ini.,tingkatkan lagi yang sudah baik ,"['tingkatkan', 'lagi', 'yang', 'sudah', 'baik']",['tingkatkan'],['tingkatkan']
5,Terbantu buat mendapatkan mudik gratisss.,terbantu buat mendapatkan mudik gratisss.,terbantu buat mendapatkan mudik gratisss,"['terbantu', 'buat', 'mendapatkan', 'mudik', 'gratisss']","['terbantu', 'mudik', 'gratisss']","['terbantu', 'pulang', 'kampung', 'gratisss']"
5,"Mitra darat, OK","mitra darat, ok",mitra darat ,"['mitra', 'darat']","['mitra', 'darat']","['mitra', 'darat']"
5,Terimakasih sangat membantu,terimakasih sangat membantu,terimakasih sangat membantu,"['terimakasih', 'sangat', 'membantu']","['terimakasih', 'membantu']","['terima', 'kasih', 'membantu']"
5,Terima kasih kemenhub dan ditjen hubdat,terima kasih kemenhub dan ditjen hubdat,terima kasih kemenhub  ditjen hubdat,"['terima', 'kasih', 'kemenhub', 'ditjen', 'hubdat']","['terima', 'kasih', 'kemenhub', 'ditjen', 'hubdat']","['terima', 'kasih', 'kemenhub', 'ditjen', 'hubdat']"
5,Berfungsi baik,berfungsi baik,berfungsi baik,"['berfungsi', 'baik']",['berfungsi'],['berfungsi']
5,Pelayanan baik,pelayanan baik,pelayanan baik,"['pelayanan', 'baik']",['pelayanan'],['pelayanan']
5,Sangat membantu...Mantap,sangat membantu...mantap,sangat membantumantap,"['sangat', 'membantumantap']",['membantumantap'],['membantumantap']
5,Kok g bisa di download,kok g bisa di download,  bisa  download,"['bisa', 'download']",['download'],['unduh']
5,"mudik nataru 2024 alhamdulillah kebagian, mantep","mudik nataru 2024 alhamdulillah kebagian, mantep",mudik nataru alhamdulillah kebagian mantep,"['mudik', 'nataru', 'alhamdulillah', 'kebagian', 'mantep']","['mudik', 'nataru', 'alhamdulillah', 'kebagian', 'mantep']","['pulang', 'kampung', 'nataru', 'alhamdulillah', 'kebagian', 'mantep']"
5,sangat berarti..mantap,sangat berarti..mantap,sangat berartimantap,"['sangat', 'berartimantap']",['berartimantap'],['berartimantap']
5,Sangat membantu,sangat membantu,sangat membantu,"['sangat', 'membantu']",['membantu'],['membantu']
5,Sangat membantu...,sangat membantu...,sangat membantu,"['sangat', 'membantu']",['membantu'],['membantu']
5,"siip, mantaplah. terima kasih .....","siip, mantaplah. terima kasih .....",siip mantaplah terima kasih,"['siip', 'mantaplah', 'terima', 'kasih']","['siip', 'mantaplah', 'terima', 'kasih']","['siip', 'mantaplah', 'terima', 'kasih']"
5,Thank You sudah dikasih kesempatan 😁,thank you sudah dikasih kesempatan 😁,thank  sudah dikasih kesempatan,"['thank', 'sudah', 'dikasih', 'kesempatan']","['thank', 'dikasih', 'kesempatan']","['thank', 'diberi', 'kesempatan']"
5,pemerintah sangat membantu masyarakat untuk mudik lebaran Idhul Fitri,pemerintah sangat membantu masyarakat untuk mudik lebaran idhul fitri,pemerintah sangat membantu masyarakat untuk mudik lebaran idhul fitri,"['pemerintah', 'sangat', 'membantu', 'masyarakat', 'untuk', 'mudik', 'lebaran', 'idhul', 'fitri']","['pemerintah', 'membantu', 'masyarakat', 'mudik', 'lebaran', 'idhul', 'fitri']","['pemerintah', 'membantu', 'masyarakat', 'pulang', 'kampung', 'lebaran', 'idhul', 'fitri']"
5,Dapat tiket mudik gratis pulang jakarta- semarang,dapat tiket mudik gratis pulang jakarta- semarang,dapat tiket mudik gratis pulang jakarta semarang,"['dapat', 'tiket', 'mudik', 'gratis', 'pulang', 'jakarta', 'semarang']","['tiket', 'mudik', 'gratis', 'pulang', 'jakarta', 'semarang']","['tiket', 'pulang', 'kampung', 'gratis', 'pulang', 'jakarta', 'semarang']"
